movieId,avg_movie_rating,rating_count,rating_std
2621,3.58937,414,1.078845
2622,3.29352,3625,1.020985
2623,2.38462,39,1.289949
2624,3.96457,762,1.038701
2625,2.9544,636,1.058656
2626,3.62873,268,1.039138
2627,3.57727,110,1.221344
2628,3.08098,29574,1.140808
2629,2.7009,886,1.0332
2630,3.52895,380,1.201013
2631,1.68056,36,0.949833
2632,3.63953,129,1.299003
2633,3.34916,1717,1.031675
2634,3.10345,638,1.041277
2635,3.05114,176,1.065135
2636,2.60135,74,1.023624
2637,2.7071,169,1.129295
2638,2.72753,178,1.076285
2639,3.14689,1205,1.024614
2640,3.39801,15089,0.921891
2641,3.10847,8076,0.986565
2642,2.42375,4826,0.983379
2643,2.00089,3352,1.044375
2644,3.74108,2074,0.995155
2646,2.8913,207,1.068763
2647,3.12546,271,1.100899
2648,3.85957,3361,0.939575
2649,3.23619,362,1.044781
2650,2.75449,167,1.109744
2651,3.07439,410,1.040125
2652,3.13485,241,1.048545
2653,2.77679,224,1.101038
2654,3.59535,881,0.966184
2655,1.71429,287,1.011423
2656,2.77348,362,1.070798
2657,3.32959,13482,1.212654
2658,2.87209,43,1.17561
2659,3.23269,260,1.047468
2660,3.69941,1018,1.000992
2661,3.22,525,1.021561
2662,3.61197,4827,0.940438
2663,3.02863,227,1.02742
2664,3.77208,4642,0.97096
2665,3.15659,364,1.051791
2666,2.85648,108,1.160186
2667,2.63004,223,1.118495
2668,2.55988,1453,0.969504
2669,3.54294,489,0.938802
2670,3.90161,1306,0.749512
2671,3.45392,12588,0.97796
2672,3.27592,3925,1.004789
2673,3.27315,108,1.381426
2674,2.79006,181,1.23158
2675,3.29348,92,1.119635
2676,3.12779,1972,1.051031
2677,3.95364,2653,0.920747
2678,2.99479,192,1.047297
2679,2.70192,52,1.125722
2680,2.80769,26,0.970329
2681,3.36283,452,1.085579
2682,3.8039,770,0.943038
2683,3.21113,24651,1.082517
2684,2.72414,29,1.221725
2685,3.22727,55,1.286749
2686,3.90607,5834,0.909597
2687,3.46384,5158,0.996553
2688,3.07393,5742,0.971315
2689,3.21053,228,1.21099
2690,3.75325,2920,0.900776
2691,3.59801,602,1.123947
2692,4.02531,17029,0.81623
2693,3.65342,1825,0.938936
2694,3.11767,8949,1.036175
2695,3.0,104,1.11041
2696,3.80991,1181,0.989168
2697,3.62113,388,0.927343
2698,2.34783,23,1.368765
2699,2.78711,13866,1.005199
2700,3.62639,17371,1.113746
2701,2.29272,11038,1.052691
2702,3.08373,3153,1.030914
2703,3.03125,32,1.069651
2704,3.4386,456,1.213732
2705,3.27391,115,1.293105
2706,3.33151,23301,1.110543
2707,3.45235,6821,0.955499
2708,3.70455,528,1.082822
2709,3.10714,1834,1.107603
2710,2.88407,19111,1.239533
2711,3.5198,303,0.947078
2712,3.21016,14615,1.155927
2713,2.51857,3742,1.082652
2714,3.18439,583,1.062827
2715,2.31679,131,1.030695
2716,3.74727,29381,0.869557
2717,2.98001,8079,0.934936
2718,3.17314,3038,1.116366
2719,2.44591,4677,1.071823
2720,2.12789,3847,1.024096
2721,3.60625,640,1.063901
2722,2.68322,7248,1.045018
2723,3.04849,8239,1.05493
2724,2.8577,8159,1.077432
2725,3.57122,681,1.046911
2726,4.09643,2100,0.745711
2727,3.37464,347,0.93703
2728,3.85696,5072,0.828224
2729,3.8363,3033,0.833317
2730,3.79192,2463,0.974306
2731,4.13627,2851,0.936644
2732,3.98634,1720,0.934576
2733,2.39967,299,1.099863
2734,3.31011,2720,0.901079
2735,2.86515,3871,0.982483
2736,3.44578,1457,0.848284
2737,2.47642,106,1.063198
2738,3.3861,518,0.932209
2739,3.73886,5566,1.012117
2740,2.36667,75,1.134035
2741,2.87855,317,0.957274
2742,2.64444,45,1.290799
2743,3.32796,93,0.771414
2744,3.53279,244,1.121686
2745,3.81175,2340,0.889064
2746,3.28597,8347,1.032099
2747,3.23494,2922,1.013088
2748,2.21602,949,0.984434
2749,3.15954,561,0.839825
2750,3.70337,2225,0.82786
2751,3.00302,331,1.102335
2752,2.90337,978,1.0072
2753,3.19219,320,0.865447
2754,1.97101,69,1.06372
2755,2.55114,176,0.929023
2756,2.92619,210,0.912712
2757,3.68057,767,0.848313
2758,2.96875,208,1.066728
2759,3.27694,2858,0.992543
2760,3.3,45,1.198484
2761,3.84804,8407,0.930273
2762,4.055,39028,0.828826
2763,3.50076,11879,0.931931
2764,3.54107,2727,0.919724
2765,3.22154,246,1.039379
2766,3.2537,270,0.960892
2767,2.98077,260,1.184527
2768,2.93919,74,1.30056
2769,3.12996,681,0.924542
2770,3.07955,9667,1.048277
2771,2.97955,1589,0.995451
2772,3.126,1996,1.060586
2773,3.01087,92,1.084299
2774,3.33211,682,1.103011
2775,3.1519,158,1.245001
2776,3.5123,122,1.273479
2777,2.24026,77,1.090058
2778,2.48889,180,0.946849
2779,3.55267,2307,0.862853
2780,3.21674,436,1.021344
2781,3.12464,349,1.070541
2782,3.38427,661,0.980025
2783,3.05752,113,0.958403
2784,3.35792,461,0.991204
2785,3.07895,114,1.057169
2786,2.51579,380,1.102175
2787,2.95896,1072,0.9347
2788,3.98908,5816,0.82142
2789,2.88482,1285,1.047157
2790,2.63577,534,1.005992
2791,3.79826,18866,0.96988
2792,3.04587,4284,1.005093
2793,2.64603,2181,1.058547
2794,2.94502,3183,1.007885
2795,3.78666,5899,0.927451
2796,2.90485,1340,0.991984
2797,3.62222,19506,0.887685
2798,2.05813,1703,1.06301
2799,1.76,1125,1.058645
2800,3.08537,287,1.139958
2801,3.3898,853,1.043728
2802,3.01342,2049,0.913329
2803,3.30861,4705,0.863678
2804,4.03089,12934,0.976762
2805,2.83948,4582,0.976273
2806,2.45084,1729,1.024673
2807,1.7912,1238,1.035261
2808,2.55437,4065,1.017863
2809,2.53172,268,1.227769
2810,3.79593,1154,0.953694
2811,2.85294,34,1.041047
2812,3.00641,312,1.007188
2813,3.24609,128,1.224739
2814,2.59524,84,1.093453
2815,2.57899,1747,1.012408
2816,1.83914,976,0.926391
2817,1.67769,726,0.979147
2818,1.59259,459,0.972117
2819,3.96919,3440,0.764362
2820,3.62575,334,0.976017
2821,2.92857,28,1.05158
2822,3.00448,1898,0.962724
2823,2.81707,41,1.439427
2824,3.58647,133,1.130686
2825,2.93103,58,1.365131
2826,3.10658,7478,1.065907
2827,2.46403,2933,1.00806
2828,2.00105,948,1.050217
2829,2.79028,1564,1.001347
2830,3.45926,135,1.2233
2831,2.66867,83,1.210415
2832,2.98387,31,0.779785
2833,3.25301,166,1.11021
2834,3.3099,192,1.112309
2835,2.31996,461,1.064299
2836,3.25749,1235,0.943337
2837,3.3125,192,1.110987
2838,2.87037,27,1.348736
2839,3.73464,179,1.110838
2840,3.01413,4919,1.052628
2841,3.52438,4368,0.856039
2842,3.19849,398,0.978122
2843,4.02659,1335,0.973335
2844,3.07537,544,1.014544
2845,2.43023,43,1.178081
2846,3.23518,1518,1.054713
2847,3.84254,362,0.882305
2848,3.75635,394,0.975018
2849,2.89698,199,0.969583
2850,2.76852,54,1.044812
2851,2.50239,627,0.981658
2852,3.78705,1073,0.735931
2853,2.88095,168,1.211519
2854,2.34559,68,1.153377
2855,2.32653,98,1.057867
2856,2.78438,480,1.071974
2857,3.58709,4398,1.05685
2858,4.15593,44987,0.897111
2859,4.12888,2192,0.836017
2860,3.04785,1745,1.009773
2861,3.10575,2312,1.106097
2862,2.57087,1023,1.183138
2863,3.83947,4261,0.970601
2864,3.09064,171,1.155155
2865,2.94403,134,1.041724
2866,3.60519,1407,0.779554
2867,3.32798,2023,0.971309
2868,2.36571,417,1.017845
2869,3.12745,51,1.291678
2870,3.57704,1298,0.87336
2871,3.81888,8478,0.904627
2872,3.60351,6376,0.97965
2873,2.97642,212,1.084973
2874,3.35938,448,0.982669
2875,3.09129,2054,0.971372
2876,2.75691,434,1.162942
2877,3.06867,1682,1.045462
2878,2.15104,192,1.124733
2879,3.32185,1016,1.000864
2880,3.21613,465,1.119988
2881,3.17159,7448,0.99206
2882,2.78414,952,1.162818
2883,3.44123,1778,0.92748
2884,2.49831,296,0.972066
2885,3.26083,531,1.052961
2886,2.29443,377,1.19264
2887,1.65596,109,1.166066
2888,2.75368,1086,1.129765
2889,3.30527,1877,0.932583
2890,3.61121,12045,0.893084
2891,3.3915,1341,0.934801
2892,2.46918,146,1.236266
2893,2.99378,482,1.10139
2894,2.76714,496,1.191599
2895,2.77778,18,0.646762
2896,3.0,102,1.002472
2897,3.48907,183,1.104382
2898,2.78783,674,0.913544
2899,3.33678,677,1.036832
2900,2.68337,908,1.012174
2901,3.16823,1807,1.106298
2902,2.5215,1093,0.98512
2903,2.05761,729,1.006217
2904,3.58844,147,1.031525
2905,4.11704,1209,0.914014
2906,2.41058,1644,1.043298
2907,2.52133,1547,1.181546
2908,3.80856,7893,0.989058
2909,1.85714,21,1.141741
2910,2.88679,53,1.146238
2911,3.05495,91,1.361067
2912,3.63049,3349,0.942647
2913,3.22727,209,1.180683
2914,2.34884,129,1.156849
2915,3.51557,7902,0.893917
2916,3.56767,20791,0.881079
2917,3.93514,3816,0.844875
2918,3.94367,23317,0.848357
2919,3.92208,2830,0.834284
2920,4.11737,1048,1.101603
2921,3.83092,2555,0.812601
2922,3.63695,1621,0.856384
2923,3.38433,134,1.145298
2924,3.81601,1992,0.905455
2925,4.05404,805,0.996511
2926,3.34006,3320,1.082896
2927,3.9874,913,0.932835
2928,3.31202,524,1.028499
2929,3.50816,1410,1.017817
2930,3.67204,93,1.275809
2931,4.0058,345,1.022975
2932,3.97091,1358,0.942371
2933,3.6371,124,1.144692
2934,3.27632,38,1.540873
2935,4.13019,1398,0.898303
2936,4.0545,1422,0.849318
2937,4.0876,879,0.936938
2938,3.88561,271,1.014622
2939,3.4666,509,0.830558
2940,3.92411,1008,0.826236
2941,3.53369,2033,1.022854
2942,2.93889,3690,1.011853
2943,3.68551,1070,0.915476
2944,3.85175,7140,0.817396
2945,2.78276,145,1.018601
2946,3.73448,2062,0.948038
2947,3.74431,11240,0.838351
2948,3.70273,7182,0.825865
2949,3.68815,7183,0.807448
2950,2.50925,3674,1.058162
2951,3.93537,6591,0.767953
2952,3.72967,1783,0.844936
2953,2.49906,6880,1.087617
2954,2.20588,17,1.104802
2955,1.67241,29,1.096063
2956,3.15246,915,0.850719
2957,3.125,20,1.157072
2958,2.57143,7,1.539171
2959,4.22712,40106,0.870948
2960,3.12209,86,1.157929
2961,2.87203,1852,1.135753
2962,3.31304,460,0.935178
2963,3.23361,122,1.046806
2964,3.08296,223,1.392896
2965,2.00121,413,1.142461
2966,3.95475,3691,0.879524
2967,3.70803,834,0.924624
2968,3.59482,8595,0.981574
2969,3.84735,642,1.01282
2970,3.94762,1279,0.944049
2971,3.76543,2268,0.988288
2972,3.89546,507,0.976462
2973,4.02268,3946,0.872509
2974,1.78939,622,1.052877
2975,3.15973,601,1.011324
2976,3.17571,3614,1.081501
2977,2.69975,403,1.140797
2978,2.90722,997,1.051232
2979,2.33022,321,1.09829
2980,2.0,17,1.468418
2981,3.45536,56,1.247823
2982,2.26613,186,1.037347
2983,3.82046,699,0.82599
2984,3.71898,137,0.98679
2985,3.30889,14157,1.000961
2986,2.43206,4975,0.987969
2987,3.52969,21739,0.935681
2988,3.62746,710,0.798636
2989,3.44582,4005,0.851373
2990,3.19988,4090,0.909429
2991,3.48814,4892,0.839114
2992,2.30446,202,1.123087
2993,3.62197,4210,0.814693
2994,3.19737,76,1.016789
2995,2.5229,2882,1.092159
2996,3.34097,742,1.099463
2997,3.9532,27160,0.938595
2998,3.30128,78,1.001102
2999,3.20349,86,1.093774
3000,4.0963,9564,0.865153
3001,1.96575,73,0.894927
3002,3.84341,364,0.991109
3003,3.38855,166,1.241183
3004,2.51881,1648,1.048582
3005,3.28241,6487,0.943732
3006,3.93127,8802,0.803633
3007,3.91155,2052,1.018765
3008,3.77461,701,0.92843
3009,2.58,25,1.351542
3010,3.52778,324,1.055356
3011,3.67817,1072,0.919733
3012,3.54494,89,1.157094
3013,2.89116,464,1.056456
3014,2.83128,243,0.933938
3015,3.32299,1031,0.850154
3016,3.18684,2735,0.948187
3017,2.67737,685,1.062863
3018,3.4765,1979,1.089094
3019,3.85883,3772,0.847035
3020,3.57397,6313,0.886139
3021,2.55263,228,1.113332
3022,4.16277,2224,0.956211
3023,3.1,30,1.282508
3024,2.29713,976,1.063536
3025,2.86842,57,1.116141
3026,1.94521,73,1.297866
3028,3.62985,928,0.924381
3029,3.07943,812,0.920466
3030,4.21172,3559,0.827306
3031,2.24856,348,1.07332
3032,3.43187,1666,0.962828
3033,3.40183,11536,1.039263
3034,3.67967,4525,0.891051
3035,4.05234,2522,0.808054
3036,3.26112,1124,1.026632
3037,3.98029,4033,0.888945
3038,4.04852,608,0.930287
3039,3.73583,9191,0.817657
3040,3.17293,2021,1.010051
3041,1.76338,467,0.944948
3042,1.57848,395,0.991163
3043,1.65158,221,1.05566
3044,3.7541,3845,0.895669
3045,3.23236,822,0.976346
3046,3.45401,598,1.025623
3047,3.55056,89,0.895205
3048,2.49699,332,1.058696
3049,3.12017,233,1.02582
3050,2.67829,129,1.158863
3051,3.02419,1199,0.972407
3052,3.61728,15753,1.012384
3053,3.05079,2648,1.077716
3054,2.05819,1478,1.258551
3055,3.46569,612,0.976214
3056,2.95946,111,0.934527
3057,2.95192,52,1.233756
3058,2.18852,61,1.137116
3059,2.78947,19,1.084176
3060,3.77488,5235,0.837133
3061,3.84088,1656,0.881266
3062,3.90896,2779,0.824059
3063,2.58319,1136,0.965889
3064,2.17081,442,1.122188
3065,3.25,40,0.9337
3066,3.6759,1950,0.882143
3067,3.894,2849,0.901288
3068,3.87117,2383,0.75086
3069,3.65546,238,0.942991
3070,3.3683,3770,1.13518
3071,3.74738,2573,0.782113
3072,3.65004,7458,1.00489
3073,3.3244,168,0.95582
3074,3.76685,1439,0.938672
3075,3.87757,1119,0.926033
3076,3.56446,605,0.922929
3077,4.07009,1120,0.931404
3078,3.52718,791,0.877039
3079,3.77099,1358,0.902701
3080,1.9375,8,1.178301
3081,3.5441,13162,0.866985
3082,3.20161,8462,0.936152
3083,4.01223,4332,0.915987
3084,2.21429,21,1.079021
3085,2.86765,34,1.310267
3086,3.57301,452,1.028519
3087,3.459,5293,0.889555
3088,4.02161,3471,0.841619
3089,4.1436,3186,0.89619
3090,4.06782,1128,0.830359
3091,4.05476,1333,0.884044
3092,3.61852,135,1.337194
3093,3.81228,1409,1.046537
3094,3.76799,653,0.908887
3095,4.00708,3674,0.947192
3096,3.91756,655,0.899837
3097,4.00428,1637,0.832548
3098,3.80288,4964,0.845198
3099,3.25382,1373,1.014039
3100,3.6948,5534,0.916642
3101,3.42182,9759,0.925092
3102,3.59864,1470,0.845723
3103,3.09653,404,0.880214
3104,3.81368,5351,0.816676
3105,3.76464,6711,0.81505
3106,3.2551,98,1.015968
3107,3.3151,7750,0.893802
3108,3.61677,7729,0.94924
3109,3.11877,341,0.86252
3110,3.33,200,0.881752
3111,3.74407,1264,0.890904
3112,3.44915,354,1.102514
3113,2.63607,5181,1.009947
3114,3.84185,22770,0.944715
3115,3.22025,647,1.008374
3116,2.73256,43,1.013885
3117,3.30036,551,1.00638
3118,3.44577,378,0.947758
3119,3.02857,70,1.141718
3120,2.94833,929,0.942598
3121,3.48639,147,0.991307
3122,3.2089,146,1.014986
3123,2.07143,35,1.394015
3124,3.20608,148,1.011715
3125,3.60098,1223,0.980488
3126,3.2803,66,0.928724
3127,2.9753,587,1.089738
3128,3.26721,305,1.023526
3129,3.68364,1748,0.86298
3130,2.44004,1084,0.968861
3131,3.19444,18,1.296362
3132,3.43377,151,0.975834
3133,3.62017,233,1.129799
3134,4.15088,1594,1.018801
3135,3.84808,1481,0.85219
3136,2.79487,39,0.950886
3137,3.24409,127,0.983729
3138,3.18714,350,1.060481
3139,2.91463,123,1.06299
3140,3.62385,109,1.124549
3141,2.98889,540,0.953398
3142,3.40921,1118,1.110314
3143,3.51823,192,0.904284
3144,3.09036,249,0.950842
3145,3.31425,1144,0.986913
3146,2.62344,3443,1.171462
3147,3.98266,21080,0.838433
3148,3.7093,6861,0.894586
3149,2.37719,57,1.131058
3150,3.6022,318,1.028656
3151,2.75,18,1.127856
3152,3.99506,2732,0.860284
3153,3.60198,1564,0.923492
3154,3.27083,48,1.071678
3155,3.39465,3403,0.964765
3156,3.03993,3644,1.145824
3157,2.91615,4836,1.020751
3158,3.61549,368,0.997738
3159,3.53554,4066,1.0754
3160,3.85822,11684,1.039118
3161,3.34341,182,1.030708
3162,2.43011,93,0.913639
3163,3.66182,1548,1.0679
3164,2.7,10,1.206464
3165,2.58333,366,0.957606
3166,1.72727,88,1.044716
3167,3.555,1100,0.941618
3168,3.70721,5328,0.934673
3169,3.55788,1719,0.824886
3170,1.9375,8,1.116036
3171,3.87267,161,0.810632
3172,3.30851,47,0.863217
3173,3.17643,4078,0.981282
3174,3.52844,7718,0.917873
3175,3.60072,13945,0.9577
3176,3.48404,13563,0.968395
3177,2.81068,1236,1.068958
3178,3.75544,4408,0.846966
3179,3.5059,1525,0.951393
3180,2.43939,363,1.022086
3181,3.64597,1353,1.121146
3182,3.90201,944,0.88626
3183,3.47525,202,0.990945
3184,2.92857,42,0.894232
3185,3.34216,2078,1.020075
3186,3.55821,4750,0.875866
3187,2.46552,29,1.141201
3188,3.67445,321,1.058788
3189,3.51596,1754,0.959253
3190,2.28039,1020,0.989795
3191,2.8,5,1.036822
3192,3.69231,143,1.039574
3193,2.58333,6,1.35708
3194,3.456,1159,1.063711
3195,3.33333,6,0.816497
3196,4.10551,2829,0.772872
3197,3.13595,1221,0.846367
3198,3.96632,4483,0.753678
3199,3.36979,288,0.918959
3200,3.89348,1150,0.790611
3201,3.91205,2132,0.869678
3202,3.65574,122,1.169661
3203,3.60146,3277,0.824683
3204,3.54832,1366,0.827774
3205,3.46532,173,1.10441
3206,2.99739,765,0.929445
3207,3.00714,70,0.823094
3208,2.74537,1836,1.072752
3209,2.54545,11,1.233988
3210,3.67112,7968,0.911995
3211,3.44093,364,0.781113
3212,2.71053,19,0.83858
3213,3.48577,1757,1.011225
3214,3.33374,406,0.906802
3215,3.25,64,0.816497
3216,2.87963,108,1.252792
3217,3.53926,433,0.988162
3218,3.1311,164,1.206911
3219,3.23161,2338,0.915523
3220,3.07692,13,1.057634
3221,3.62907,399,1.039548
3222,3.71563,160,0.929296
3223,3.57233,318,1.080128
3224,4.00849,648,1.011681
3225,2.64437,897,1.170963
3226,4.66667,3,0.57735
3227,2.18182,11,1.521064
3228,2.10417,24,1.398595
3229,3.33333,24,1.138904
3230,3.65594,497,0.786946
3231,2.88889,18,0.993443
3232,3.91515,165,1.008537
3233,2.95833,12,1.711702
3234,3.33333,3,1.527525
3235,3.14901,453,1.100776
3236,2.78261,23,1.126399
3237,2.5625,8,1.522158
3238,2.33612,1254,1.114217
3239,2.27073,205,1.101969
3240,3.13918,194,1.016043
3241,3.60653,352,0.921808
3242,3.33929,56,1.268883
3243,2.56516,2494,1.023228
3244,3.61923,1451,0.899377
3245,3.7485,167,1.160175
3246,3.79804,4481,0.840084
3247,2.96991,7095,1.019567
3248,2.4947,2546,1.123718
3249,3.0851,2591,0.902589
3250,3.42695,2738,0.814755
3251,3.3637,1350,0.934243
3252,3.74022,7414,0.876432
3253,3.46099,13124,0.935879
3254,2.92591,5122,0.970632
3255,3.49591,10026,0.890786
3256,3.61701,8961,0.823827
3257,2.76108,6161,1.042779
3258,2.88371,3401,0.968513
3259,3.26507,2986,0.97643
3260,3.77454,2914,0.938619
3261,3.43543,2772,0.852839
3262,3.46372,2219,1.08557
3263,3.11438,5600,0.88487
3264,2.92962,4753,1.02645
3265,3.97789,2782,0.893339
3266,3.75673,1486,1.064362
3267,3.63353,4381,0.861185
3268,1.76839,1835,0.986293
3269,3.07253,3054,0.889798
3270,3.36142,1454,0.984332
3271,3.72286,3556,0.847455
3272,3.30988,1286,1.080879
3273,2.46158,6051,1.101525
3274,3.06118,2754,0.840416
3275,3.94737,8027,0.940049
3276,2.92593,297,1.07548
3277,2.625,4,1.493039
3278,3.1,5,1.474788
3279,2.05,20,1.157356
3280,2.65217,23,1.360438
3281,3.67365,334,1.025103
3282,3.52404,104,1.017755
3283,3.39247,93,0.969226
3284,3.61702,235,0.909428
3285,3.00259,5404,1.009942
3286,2.22287,774,1.000844
3287,2.88312,847,1.106305
3288,2.61538,26,1.061204
3289,3.73964,386,0.923831
3290,2.33333,3,1.154701
3291,1.72917,24,0.966607
3292,3.70192,104,0.899081
3293,2.71429,28,1.049061
3294,2.44681,47,1.166722
3295,3.72222,90,0.912187
3296,3.79327,1710,0.814825
3297,1.91667,6,1.114301
3298,3.49259,4451,0.868908
3299,2.32981,852,0.996659
3300,3.39698,7154,0.962753
3301,3.34226,6606,0.920631
3302,3.43462,260,1.051545
3303,3.5443,79,1.179933
3304,3.68852,305,0.888356
3305,2.94318,44,1.057729
3306,3.91102,354,0.943814
3307,4.17412,2593,0.940686
3308,3.15611,1153,0.85437
3309,3.60897,156,1.081061
3310,3.91765,1020,0.93513
3311,3.68062,227,0.903765
3312,1.8,5,0.83666
3313,2.28788,99,1.000232
3314,3.07143,35,1.078826
3315,2.71429,14,1.121714
3316,2.65006,2369,0.996701
3317,3.74689,6586,0.88307
3318,3.26804,194,1.092987
3319,3.19203,138,1.07785
3320,3.54458,415,0.956702
3321,2.45,10,0.831665
3322,2.33088,68,1.017057
3323,3.0679,81,0.992954
3324,2.69723,1047,1.081976
3325,2.34962,921,1.083183
3326,2.75,962,1.057221
3327,3.56531,735,1.057196
3328,3.73445,4293,0.949723
3329,3.86026,229,0.938991
3330,3.78843,683,0.902244
3331,2.32642,193,0.947681
3332,3.1,5,1.294218
3333,3.375,80,0.972729
3334,4.0126,2817,0.733435
3335,2.525,60,1.233106
3336,3.11765,17,1.205838
3337,2.88462,13,1.210266
3338,3.97266,256,1.09957
3339,3.7232,625,0.817589
3340,2.6193,285,1.29455
3341,3.87594,935,0.920623
3342,3.80994,1368,0.855545
3343,2.36429,210,1.023368
3344,2.87063,143,1.351464
3345,3.23684,114,0.905271
3346,2.66667,30,1.198658
3347,3.94183,1315,0.769124
3348,3.2619,21,0.93031
3349,3.26316,95,0.996916
3350,3.87471,862,0.861803
3351,2.8835,103,1.200906
3352,2.48148,27,1.087353
3353,3.11429,35,1.157366
3354,2.62577,6365,1.056435
3355,3.18547,3475,0.995198
3356,3.0,1,
3357,3.73159,516,1.027368
3358,3.59828,2213,0.928349
3359,4.02111,3174,0.802039
3360,3.86676,4747,0.854757
3361,3.7056,7077,0.905737
3362,3.98353,7045,0.771308
3363,3.80387,7485,0.875469
3364,3.89027,1048,0.809377
3365,3.99295,2128,0.911813
3367,3.44898,196,0.900113
3368,3.75072,349,0.92896
3369,2.58333,12,1.258306
3370,3.31406,320,0.948
3371,3.61803,233,0.877163
3372,3.43692,325,0.893144
3373,3.0,41,1.018577
3374,3.10345,87,1.067866
3375,3.27861,201,1.004734
3376,2.41667,6,1.855173
3377,3.35135,37,1.092047
3378,3.25455,55,1.026829
3379,3.7821,553,0.90739
3380,3.0,32,1.157026
3381,3.16667,6,0.752773
3382,3.4,5,0.894427
3383,3.0,4,0.816497
3384,3.80203,1677,0.780227
3385,2.61224,637,0.919072
3386,3.668,7527,0.922583
3387,2.72311,1069,1.017653
3388,2.68096,1970,0.965961
3389,2.46694,121,1.020081
3390,1.51515,231,0.855156
3391,2.19838,678,1.015804
3392,2.18608,1013,1.067242
3393,2.31336,217,1.104895
3394,2.6401,1167,0.978913
3395,2.6573,267,0.917444
3396,3.68063,6793,1.021981
3397,3.61347,2406,0.932331
3398,3.467,2470,0.985221
3399,3.05626,551,1.152275
3400,2.6787,277,1.149834
3401,2.2275,589,0.962312
3402,3.49606,127,0.788046
3403,2.57828,198,0.892827
3404,3.2588,1733,1.13015
3405,3.8297,734,0.825673
3406,3.70657,426,0.886927
3407,2.5,20,1.213954
3408,3.59039,15909,0.893869
3409,3.12166,5088,1.032944
3410,3.46078,51,1.143867
3411,2.6,5,0.821584
3412,3.44945,999,0.933778
3413,3.05,40,1.108244
3414,3.33843,229,0.922482
3415,3.99504,504,1.094208
3417,3.64021,378,0.913455
3418,3.58138,12258,0.92721
3419,3.52,50,1.142679
3420,3.61576,1136,0.86081
3421,3.82511,11347,0.972755
3422,3.42111,938,0.932436
3423,2.86297,343,1.010269
3424,3.84731,6081,0.944119
3425,3.27064,436,0.901549
3426,3.17238,1108,0.895928
3427,3.32101,338,0.791124
3428,3.06656,308,1.081207
3429,4.1207,2585,0.858472
3430,3.17984,1101,1.0081
3431,2.40823,474,1.099931
3432,2.17326,430,1.10976
3433,1.86142,267,1.105986
3434,1.9061,213,1.152565
3435,4.22428,4909,0.810368
3436,2.77332,772,1.000862
3437,1.66547,139,1.187783
3438,2.81337,4951,1.070028
3439,2.4803,2614,1.124516
3440,2.15898,1931,1.107252
3441,3.1938,2807,1.023002
3442,2.39286,168,1.071044
3443,2.45833,60,0.940121
3444,3.14343,1736,1.042549
3445,3.17428,591,0.870952
3446,3.54562,274,1.111346
3447,3.73109,357,1.044226
3448,3.66258,11548,0.814373
3449,3.02632,152,0.977884
3450,3.33796,5588,0.94203
3451,3.85544,2601,0.830001
3452,2.9917,4037,0.989723
3453,2.57096,613,1.165029
3454,2.76462,359,1.04087
3455,2.94118,17,1.285525
3456,3.86742,396,1.049762
3457,3.14385,577,1.060301
3458,2.55,20,1.326848
3459,2.72446,372,1.088419
3460,2.58333,6,1.020621
3461,3.5472,2733,0.97637
3462,4.14309,3732,0.859945
3463,1.80882,68,0.930533
3464,2.22165,97,1.117962
3465,2.73125,80,0.977415
3466,3.44912,1081,0.951462
3467,3.97255,1530,0.868136
3468,4.12465,3955,0.763108
3469,4.09004,1938,0.839936
3470,4.07585,969,0.987878
3471,3.78527,14155,0.887245
3472,3.1371,62,1.221962
3473,3.51339,112,1.09351
3474,2.88384,99,0.981534
3475,3.92364,753,0.848465
3476,3.67652,5005,0.955368
3477,3.37482,2752,0.997384
3478,3.23735,1936,0.793445
3479,3.57246,3747,0.903378
3480,3.4428,1014,0.840534
3481,3.83763,15887,0.854645
3483,3.18114,1935,0.980751
3484,2.75405,2224,1.056216
3485,2.68182,22,1.180652
3486,2.4661,59,1.325689
3487,3.6232,487,0.916928
3488,2.05072,69,1.182423
3489,3.16593,8362,0.974991
3490,2.97917,120,1.140168
3491,2.69668,211,1.053538
3492,3.3038,79,1.17511
3493,2.81429,35,1.064713
3494,3.63573,1794,0.93819
3495,3.16102,59,1.183364
3496,3.24481,241,0.928834
3497,3.1005,398,0.932184
3498,3.90218,2980,0.815002
3499,3.75071,9136,0.802977
3500,2.6331,725,0.994394
3501,3.48366,918,0.915012
3502,3.3915,553,0.964957
3503,3.78841,2148,1.04344
3504,4.02228,5206,0.817956
3505,3.77493,2677,0.822345
3506,3.25,708,0.874558
3507,3.90607,3130,0.793748
3508,3.93447,3258,0.820983
3509,2.87805,410,1.028806
3510,3.57274,7836,0.889314
3511,2.45643,482,1.128524
3512,3.55974,2645,0.961644
3513,3.2916,2464,0.908689
3514,3.29,250,0.951062
3515,3.13487,1153,1.059751
3516,3.67452,934,0.894819
3517,2.95238,21,1.312486
3518,2.92771,249,1.028228
3519,3.30852,1021,0.907116
3520,2.27778,135,1.05743
3521,3.89734,1427,0.819516
3522,3.46512,43,1.11481
3523,2.93478,46,0.963839
3524,3.3042,2952,0.974658
3525,3.06612,1898,0.976247
3526,3.59612,4921,0.89113
3527,3.62031,14537,0.910843
3528,3.07745,1672,1.07463
3529,3.37151,1004,0.892768
3530,3.31111,45,1.134625
3531,3.06746,126,1.193906
3533,3.47761,67,1.132953
3534,3.09208,4670,0.946345
